mdb_id,name,wahlkreis_id,wahlkreis_name,fraktion,url,geburtsdatum,partei,mandatsart,img_url
2559,"Troff-Schaffarzyk, Anja",25,Unterems,SPD,https://www.bundestag.de/abgeordnete/biografien/T/troff_schaffarzyk_anja-860870,01.10.1969,SPD,Landesliste,https://www.bundestag.de/resource/image/862442/3x4/284/379/d93dd47006aad4c28efd5b45e7d2eb00/98E26B43D30A768CDBC9B9BD92569D20/troff-schaffarzyk_anja.jpg
2560,"Türk-Nachbaur, Derya",286,Schwarzwald-Baar,SPD,https://www.bundestag.de/abgeordnete/biografien/T/tuerk_nachbaur_derya-860206,10.04.1973,SPD,Landesliste,https://www.bundestag.de/resource/image/869682/3x4/284/379/661d7314a002db7e1ea3ffe34a43af8a/BC07050CD3787CFE7722F7432C3F401B/tuerk_nachbaur_derya_bild.jpg
2015,"Uhl, Markus",299,Homburg,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/U/uhl_markus-858112,31.10.1979,CDU,Landesliste,https://www.bundestag.de/resource/image/879136/3x4/284/379/b90f30b36defe8b6609de0d920c7ef9e/253141C921A12FAE23F2A8B869B5F97C/uhl_markus_gross.jpg
2561,"Uhlig, Katrin",96,Bonn,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/U/uhlig_katrin-860926,05.07.1982,BÜNDNIS 90/DIE GRÜNEN,Direktwahl,https://www.bundestag.de/resource/image/862448/3x4/284/379/c19bddfba4a3b40b923aadd895ba557e/7A0C5B41F99592EDD403E96AE5D1B573/uhlig_katrin.jpg
2270,"Ullmann, Prof. Dr. Andrew",251,Würzburg,FDP,https://www.bundestag.de/abgeordnete/biografien/U/ullmann_andrew-858114,02.01.1963,FDP,Landesliste,https://www.bundestag.de/resource/image/864948/3x4/284/379/b7ae72dbca173284c45aa3d7bb4b6e46/42CADA7C917B698CB2B13BCB6AB756AD/ullmann_andrew_gross.jpg
2562,"Ullrich, Frank",196,Suhl – Schmalkalden-Meiningen – Hildburghausen – Sonneberg,SPD,https://www.bundestag.de/abgeordnete/biografien/U/ullrich_frank-861430,24.01.1958,SPD,Direktwahl,https://www.bundestag.de/resource/image/870018/3x4/284/379/80bfd05dd366af5c81af062e8977fd12/869B6949242B068F7E82F7BD846967BA/ullrich_frank.jpg
2271,"Ullrich, Gerald",196,Suhl – Schmalkalden-Meiningen – Hildburghausen – Sonneberg,FDP,https://www.bundestag.de/abgeordnete/biografien/U/ullrich_gerald-858118,23.12.1962,FDP,Landesliste,https://www.bundestag.de/resource/image/864950/3x4/284/379/d584ad7292ff75e6dd69426c744e4b95/A04AA352EB0E3437BCF8EBF98660AD75/ullrich_gerald_gross.jpg
1958,"Ullrich, Dr. Volker",252,Augsburg-Stadt,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/U/ullrich_volker-858120,14.10.1975,CSU,Direktwahl,https://www.bundestag.de/resource/image/864952/3x4/284/379/316df4b4b8590e329e2b52cae5f2b3d0/63DB727B341362F4295A8ED486C5F6C7/ullrich_volker_gross.png
1512,"Ulrich, Alexander",209,Kaiserslautern,Gruppe BSW,https://www.bundestag.de/abgeordnete/biografien/U/ulrich_alexander-858116,11.02.1971,BSW,Landesliste,https://www.bundestag.de/resource/image/864954/3x4/284/379/bbe42bac2ae69a228abcf1eac3da4f04/0FCA70E11D2B7C6ADDEA17D82A3BF3A5/ulrich_alexander_gross.jpg
1960,"Verlinden, Dr. Julia",37,Lüchow-Dannenberg – Lüneburg,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/V/verlinden_julia-858122,18.01.1979,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/864956/3x4/284/379/3409a7263a8c33befe2a3ebd7d442bc4/7F8FE9C8A9183C23E18097288010509C/verlinden_julia_gross.jpg
2272,"Vieregge, Kerstin",135,Lippe I,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/V/vieregge_kerstin-858126,06.09.1976,CDU,Landesliste,https://www.bundestag.de/resource/image/864958/3x4/284/379/44ff8f444358854a27cc2cb1321105da/CB622BD00FC5A738385C6744CC2F8A93/vieregge_kerstin_gross.jpg
2286,"Völlers, Marja-Liisa",40,Nienburg II – Schaumburg,SPD,https://www.bundestag.de/abgeordnete/biografien/V/voellers_marja-858132,28.09.1984,SPD,Direktwahl,https://www.bundestag.de/resource/image/864960/3x4/284/379/ef55b0a501d51f8ca4d85da10cdfe1fd/04F0FB83B38480D892300137446F16E8/voellers_marja_liisa_bild.jpg
1964,"Vöpel, Dirk",117,Oberhausen – Wesel III,SPD,https://www.bundestag.de/abgeordnete/biografien/V/voepel_dirk-858128,29.05.1971,SPD,Direktwahl,https://www.bundestag.de/resource/image/864962/3x4/284/379/af4fb7ee794c6ebbc1655862e76eb6b5/3887DEE5C77E74A40532EE8AA6638A68/voepel_dirk_gross.jpg
1725,"Vogel, Johannes",149,Olpe – Märkischer Kreis I,FDP,https://www.bundestag.de/abgeordnete/biografien/V/vogel_johannes-858134,29.04.1982,FDP,Landesliste,https://www.bundestag.de/resource/image/864964/3x4/284/379/a62e7ec061151592fcd71e176f3f3cf9/3D782D2A2365E107EBA3A36CC7AEFECC/vogel_johannes_gross.jpg
1570,"Vogler, Kathrin",128,Steinfurt III,Gruppe Die Linke,https://www.bundestag.de/abgeordnete/biografien/V/vogler_kathrin-858124,29.09.1963,DIE LINKE.,Landesliste,https://www.bundestag.de/resource/image/864966/3x4/284/379/4220cfc15dd1004cf7c30280a22a83ef/E3DFA2C2D300329B26FCEB12D1EE52C9/vogler_kathrin_gross.jpg
2563,"Vogt, Dr. Oliver",134,Minden-Lübbecke I,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/V/vogt_oliver-860962,15.07.1977,CDU,Landesliste,https://www.bundestag.de/resource/image/862452/3x4/284/379/3790ec77408d552bb00d689f8b8f9bfe/019F6BACFC5A22F431C289C2190032A0/vogt_oliver.jpg
2594,"Vontz, Emily",,,SPD,https://www.bundestag.de/abgeordnete/biografien/V/vontz_emily-861250,15.10.2000,SPD,Landesliste,https://www.bundestag.de/resource/image/862456/3x4/284/379/55538f6805f0ae09322d3167f70e03dd/E40F629AE7B26FBEB6AC04934D0280E9/vontz_emily.jpg
2273,"Vries, Christoph de",18,Hamburg-Mitte,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/V/vries_christoph-858136,,,,https://www.bundestag.de/resource/image/864968/3x4/284/379/404a32e0f1baa282c0c6397778f8b0a7/C57E6C6C28F52D0453A695A7BA2EBD4E/vries_christopher_gross.jpg
1723,"Wadephul, Dr. Johann David",4,Rendsburg-Eckernförde,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/W/wadephul_johann_david-858166,10.02.1963,CDU,Landesliste,https://www.bundestag.de/resource/image/864260/3x4/284/379/e7f5c6eb196d05f432913eb809ed3e00/F94889D18684C0560C935003405998AD/wadephul_johann_gross.jpg
2564,"Wagener, Niklas",247,Aschaffenburg,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/W/wagener_niklas-860340,16.04.1998,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/874110/3x4/284/379/196c15d9ecb37772bc91749d58f788c5/361BCEEC4A35958EFC74A7F54DBCE54C/wagener_niklas.jpg
2565,"Wagener, Robin",135,Lippe I,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/W/wagener_robin-860908,16.08.1980,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/862460/3x4/284/379/4eb381a54d72144c0dc225314493a6b/8EB5B11E4C433778E15A51F803954546/wagener_robin.jpg
1610,"Wagenknecht, Dr. Sahra",,,Gruppe BSW,https://www.bundestag.de/abgeordnete/biografien/W/wagenknecht_sahra-858202,16.07.1969,BSW,Landesliste,https://www.bundestag.de/resource/image/864262/3x4/284/379/ac89c3264710e396fde41a37a92c8ff/22B5EFDCA86C631FEDCFABA26F260FC2/wagenknecht_sahra_gross.jpg
2566,"Wagner, Dr. Carolin",233,Regensburg,SPD,https://www.bundestag.de/abgeordnete/biografien/W/wagner_carolin-860296,01.10.1982,SPD,Landesliste,https://www.bundestag.de/resource/image/862462/3x4/284/379/5f8c481f6bddc69145dea9a5b2748f46/34BC53325D841B0D6022F7AE0F9B94BC/wagner_carolin.jpg
2567,"Wagner, Johannes",238,Coburg,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/W/wagner_johannes-860346,01.08.1991,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/862464/3x4/284/379/ec8d8a9f6acff5ab6ac7ee7bd9e9562/BC2E72FB9344B7BEA2D5F34C8B0064A2/wagner_johannes_bild.jpg
861402,"Wagner, Tim",191,Jena – Sömmerda – Weimarer Land I,FDP,https://www.bundestag.de/abgeordnete/biografien/W/wagner_tim-861402,05.05.1981,FDP,Landesliste,https://www.bundestag.de/resource/image/862466/3x4/284/379/ce06b545b76aa23ccce2f1c6e4b18d27/6791C55C51DEBB08FB66D1D48004D49D/wagner_tim.jpg
2568,"Wallstein, Maja",64,Cottbus – Spree-Neiße,SPD,https://www.bundestag.de/abgeordnete/biografien/W/wallstein_maja-860470,18.03.1986,SPD,Direktwahl,https://www.bundestag.de/resource/image/862636/3x4/284/379/78a96b5c9d1250c729099c36a087477f/F3003DBD0D399B10CF698FCEBE2D8B11/wallstein_maja.jpg
2569,"Walter, Hannes",65,Elbe-Elster – Oberspreewald-Lausitz II,SPD,https://www.bundestag.de/abgeordnete/biografien/W/walter_hannes-860478,02.03.1984,SPD,Direktwahl,https://www.bundestag.de/resource/image/862470/3x4/284/379/5030bc07de4b8cc85416ae30a71e0a1d/E41727AF36104746254FDCA487AF47B6/walter_hannes.jpg
1756,"Walter-Rosenheimer, Beate",215,Fürstenfeldbruck,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/W/walter-rosenheimer_beate-858152,20.11.1964,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/524390/3x4/284/379/9b41e60bd25790700d45f9d2b228122d/B82422E2460C4BB5082114BA4CC495DC/walter-rosenheimer_beate_gross.jpg
1180,"Wanderwitz, Marco",163,Chemnitzer Umland – Erzgebirgskreis II,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/W/wanderwitz_marco-858160,10.10.1975,CDU,Landesliste,https://www.bundestag.de/resource/image/864272/3x4/284/379/12e6ace4258affb2fbd4451b8a6d247b/0CB1FE6B5AFF9814A1443688C29E3CB0/wanderwitz_marco_gross.jpg
1968,"Warken, Nina",276,Odenwald – Tauber,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/W/warken_nina-858188,15.05.1979,CDU,Direktwahl,https://www.bundestag.de/resource/image/864270/3x4/284/379/f929eea5474d16e9c52786904b712742/40E096DB6DD10FE2728CD587BA6CD837/warken_nina_gross.jpg
2276,"Weeser, Sandra",197,Neuwied,FDP,https://www.bundestag.de/abgeordnete/biografien/W/weeser_sandra-858156,08.09.1969,FDP,Landesliste,https://www.bundestag.de/resource/image/864268/3x4/284/379/43c0fc6e16b584aef0acc449f8b4985e/E13F74A61AF413531AEECAF77C4D3A6A/weeser_sandra_gross.jpg
2570,"Wegge, Carmen",224,Starnberg – Landsberg am Lech,SPD,https://www.bundestag.de/abgeordnete/biografien/W/wegge_carmen-860290,24.09.1989,SPD,Landesliste,https://www.bundestag.de/resource/image/867302/3x4/284/379/184bc00cf2fd1afb23b7c74f37bff03/60B2CB02B2E08AD4CF8054A5532D58CB/wegge_carmen_bild.jpg
2571,"Wegling, Melanie",184,Groß-Gerau,SPD,https://www.bundestag.de/abgeordnete/biografien/W/wegling_melanie-860676,07.01.1990,SPD,Direktwahl,https://www.bundestag.de/resource/image/870138/3x4/284/379/54a108a6d880dda909a84fe965246fa7/8B4192E0B9C7549E15CFA653B39F95F3/wegling_melanie_gross.jpg
2277,"Weidel, Dr. Alice",293,Bodensee,AfD,https://www.bundestag.de/abgeordnete/biografien/W/weidel_alice-858184,06.02.1979,AfD,Landesliste,https://www.bundestag.de/resource/image/864266/3x4/284/379/4a661e4cbe132ba97c69185c4243ee89/4D27B58915F6DF59AC45F117D56AFB40/weidel_alice_gross.jpg
2293,"Weingarten, Dr. Joe",201,Kreuznach,SPD,https://www.bundestag.de/abgeordnete/biografien/W/weingarten_joe-858196,17.03.1962,SPD,Direktwahl,https://www.bundestag.de/resource/image/864264/3x4/284/379/6b15aa32137403f2ad6ccccae303d691/C6B210AD628110FF8AC59A111EA21DE2/weingarten_joe_gross.jpg
1971,"Weisgerber, Dr. Anja",250,Schweinfurt,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/W/weisgerber_anja-858178,11.03.1976,CSU,Direktwahl,https://www.bundestag.de/resource/image/864258/3x4/284/379/d19854f9d1ec5cc209077b039b17e7/6D7941BBE84FB174D66B85275A9E8462/weisgerber_anja_bild.jpg
2572,"Weishaupt, Saskia",,,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/W/weishaupt_saskia-860332,20.09.1993,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/862476/3x4/284/379/8cabcbe22348ee1f7ffb8612f2b0117b/8F1ABEB1038C8895631C25FD70CF97C2/weishaupt_saskia.jpg
2573,"Weiss, Maria-Lena",285,Rottweil – Tuttlingen,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/W/weiss_maria-861824,04.04.1981,CDU,Direktwahl,https://www.bundestag.de/resource/image/862478/3x4/284/379/59cecbdce494e255bdeccbb522225c32/00C630639B201969A51A17C856ECDDAF/weiss_maria-lena.jpg
1690,"Weiss (Wesel I), Sabine",113,Wesel I,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/W/weiss_sabine-858150,,,,https://www.bundestag.de/resource/image/864256/3x4/284/379/f0fede37090355b75e1b6134c8eb27af/682AE980F38C51308111126DC1578AC2/Weiss_Sabine_gross.jpg
2574,"Wenzel, Stefan",29,Cuxhaven – Stade II,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/W/wenzel_stefan-860834,05.05.1962,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/865294/3x4/284/379/f3d83c38ed82790b8be6e386630482af/05878782A375C6482C6EC7CE7E58DA0B/wenzel_stefan.png
2575,"Werner, Lena",202,Bitburg,SPD,https://www.bundestag.de/abgeordnete/biografien/W/werner_lena-861196,08.10.1994,SPD,Landesliste,https://www.bundestag.de/resource/image/862484/3x4/284/379/18e114650f3cc1740ec9de2be8574122/87B784115C586F6C1FABB8D7F61DAE66/werner_lena.jpg
2278,"Westig, Nicole",98,Rhein-Sieg-Kreis II,FDP,https://www.bundestag.de/abgeordnete/biografien/W/westig_nicole-858198,13.11.1967,FDP,Landesliste,https://www.bundestag.de/resource/image/864254/3x4/284/379/3b30e3afc9beb814ee68f46b14555190/73F5F3CDE62405DBAFFB58EA1A8FBB0F/westig_nicole_gross.jpg
1973,"Westphal, Bernd",48,Hildesheim,SPD,https://www.bundestag.de/abgeordnete/biografien/W/westphal_bernd-858148,30.09.1960,SPD,Direktwahl,https://www.bundestag.de/resource/image/864252/3x4/284/379/e24c5ff48ac0acbf8516c0ebcc22ae1e/FA226BE60694DC95542AC7147106282A/westphal_bernd_gross.jpg
2279,"Weyel, Prof. Dr. Harald",100,Rheinisch-Bergischer Kreis,AfD,https://www.bundestag.de/abgeordnete/biografien/W/weyel_harald-858182,30.08.1959,AfD,Landesliste,https://www.bundestag.de/resource/image/864250/3x4/284/379/7cf06990934a997f55132760b93b171/0A4AB0C73C6CA4F1E28019654E1A4452/weyel_harald_gross.jpg
1974,"Whittaker, Kai",273,Rastatt,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/W/whittaker_kai-858194,10.04.1985,CDU,Direktwahl,https://www.bundestag.de/resource/image/864248/3x4/284/379/702003d9066e2aed8a2487e0e83a58ec/D34A654C05CAC2A5EFCA9DD42449272F/whittaker_kai_gross.jpg
1130,"Widmann-Mauz, Annette",290,Tübingen,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/W/widmann_mauz_annette-858200,13.06.1966,CDU,Direktwahl,https://www.bundestag.de/resource/image/864246/3x4/284/379/ffa4bb8995f1174303e8849163ea9b35/85B8E93E80C5B330781B0BEBA46DC039/widmann_mauz_annette_bild.jpg
2280,"Wiehle, Wolfgang",219,München-Süd,AfD,https://www.bundestag.de/abgeordnete/biografien/W/wiehle_wolfgang-858168,20.10.1964,AfD,Landesliste,https://www.bundestag.de/resource/image/864244/3x4/284/379/a33bc49eddf9663248de1a99bf404bb9/18337C7EBE4AEFBA87165957B9538018/wiehle_wolfgang_gross.jpg
2576,"Wiener, Dr. Klaus",104,Mettmann I,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/W/wiener_klaus-861052,21.08.1962,CDU,Direktwahl,https://www.bundestag.de/resource/image/862490/3x4/284/379/833bc6d8e6dc3a9900dd376c761219a6/739BA0A6BBBD9F31024928ABE5683B38/wiener_klaus_bild.jpg
1975,"Wiese, Dirk",147,Hochsauerlandkreis,SPD,https://www.bundestag.de/abgeordnete/biografien/W/wiese_dirk-858180,11.07.1983,SPD,Landesliste,https://www.bundestag.de/resource/image/864242/3x4/284/379/81933b9c0ccdf1236454ae836654abe0/C172C25CECA37A5C613B9008592A4F63/wiese_dirk_gross.jpg
2281,"Wiesmann, Bettina Margarethe",183,Frankfurt am Main II,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/W/wiesmann_bettina-858186,20.10.1966,CDU,Landesliste,https://www.bundestag.de/resource/image/988046/3x4/284/379/e673528a1305817774264e6ac6e1eeda/E4605D77B79B8408E4E9AD2CEDF8C01F/wiesmann_bettina_gross.jpg
2144,"Willkomm, Katharina",87,Aachen I,FDP,https://www.bundestag.de/abgeordnete/biografien/W/willkomm_katharina-858164,19.02.1987,FDP,Landesliste,https://www.bundestag.dehttps://www.bundestag.de/resource/image/526390/3x4/284/379/7622b9c452158af9bb0ab420ff290b6d/C120399FEEA71EC89AD604FA8432A6F4/willkomm_katharina_gross.jpg
1135,"Willsch, Klaus-Peter",178,Rheingau-Taunus – Limburg,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/W/willsch_klaus_peter-858176,28.02.1961,CDU,Direktwahl,https://www.bundestag.de/resource/image/864240/3x4/284/379/466dad1bd4262cdd2b21e42776f5f086/2C31570AF30D371DE3AD1B99B5E747D3/willsch_klaus_peter_gross.jpg
1519,"Winkelmeier-Becker, Elisabeth",97,Rhein-Sieg-Kreis I,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/W/winkelmeier_becker_elisabeth-858192,15.09.1962,CDU,Direktwahl,https://www.bundestag.de/resource/image/864238/3x4/284/379/13b693e4db676a2817c0bdf1c69097c8/1AC2E95FA0C6EF27FFA7EE1F46AFAF87/winkelmeier_becker_elisabeth_gross.jpg
2577,"Winkler, Tobias",243,Fürth,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/W/winkler_tobias-860366,16.01.1978,CSU,Direktwahl,https://www.bundestag.de/resource/image/862498/3x4/284/379/330a939f18253bad097676826b464273/836E3DBDA7C0EB38E5CD7F5EC3F4B2B5/winkler_tobias.jpg
2578,"Winklmann, Tina",234,Schwandorf,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/W/winklmann_tina-860348,26.02.1980,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/862500/3x4/284/379/8832cac26a136a720ecbb1e6bbd238f8/1BDCFD842E24D9B5EED6773F751486BA/winklmann_tina.jpg
2283,"Wirth, Dr. Christian",299,Homburg,AfD,https://www.bundestag.de/abgeordnete/biografien/W/wirth_christian-858172,27.04.1963,AfD,Landesliste,https://www.bundestag.de/resource/image/864234/3x4/284/379/dfec28db2c243bcc1a829f96be23e25/C9438602550985A38165A2FC40146E26/wirth_christian_bild.jpg
2579,"Wissing, Dr. Volker",211,Südpfalz,FDP,https://www.bundestag.de/abgeordnete/biografien/W/wissing_volker-861446,22.04.1970,FDP,Landesliste,https://www.bundestag.de/resource/image/862504/3x4/284/379/e4f7a77be781bdf3b4afcb5bb77af567/165DEF75278EB1D64EC3F5E65B026BA6/wissing_volker.jpg
2580,"Wissler, Janine",182,Frankfurt am Main I,Gruppe Die Linke,https://www.bundestag.de/abgeordnete/biografien/W/wissler_janine-861432,23.05.1981,DIE LINKE.,Landesliste,https://www.bundestag.de/resource/image/867114/3x4/284/379/8fe935008dff13cbab55eeea1f5878dc/2D510138CC2A68F976CF0F65A4217934/wissler_janine.jpg
2284,"Witt, Uwe",9,Ostholstein – Stormarn-Nord,fraktionslos,https://www.bundestag.de/abgeordnete/biografien/W/witt_uwe-858154,01.10.1959,Plos,Landesliste,https://www.bundestag.de/resource/image/864236/3x4/284/379/7dea10defad5334e613698e2b65d809d/0214B14BB50C487F4C43D61800AEA54C/witt_uwe_gross.jpg
2581,"Wittmann, Mechthilde",256,Oberallgäu,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/W/wittmann_mechthilde-860322,12.12.1967,CSU,Direktwahl,https://www.bundestag.de/resource/image/862506/3x4/284/379/5e6e7a34bff4d3a7daa7a19ca9b3377c/8439933301B84AF4130A038FFDE6BC57/wittmann_mechthilde.jpg
2582,"Wollmann, Dr. Herbert",66,Altmark,SPD,https://www.bundestag.de/abgeordnete/biografien/W/wollmann_herbert-861474,14.01.1951,SPD,Direktwahl,https://www.bundestag.de/resource/image/867454/3x4/284/379/2f5fb6b3cf4699e38d072c68a0ed4280/235393A07EE1C6E801FCE53B637F41EF/wollmann_herbert_bild.jpg
2583,"Wulf, Mareike Lotte",46,Hameln-Pyrmont – Holzminden,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/W/wulf_mareike-860802,15.11.1979,CDU,Landesliste,https://www.bundestag.de/resource/image/862510/3x4/284/379/845c4b15868c285de42be887558d1b3/02317B23BE4A683F2E6025BA3EB05233/wulf_mareike.jpg
2584,"Wundrak, Joachim",26,Friesland – Wilhelmshaven – Wittmund,AfD,https://www.bundestag.de/abgeordnete/biografien/W/wundrak_joachim-861462,28.05.1955,AfD,Landesliste,https://www.bundestag.de/resource/image/873960/3x4/284/379/1779a384498b2eb1142123c2568664b2/4AAA68851F85C6470143DADF4E3EB079/wundrak_joachim.jpg
1980,"Yüksel, Gülistan",109,Mönchengladbach,SPD,https://www.bundestag.de/abgeordnete/biografien/Y/yueksel_guelistan-858204,27.03.1962,SPD,Landesliste,https://www.bundestag.de/resource/image/864970/3x4/284/379/fc17583906f662eda7e71a32a5c5b900/2D28F3E80C884DAE7901C9D8F9458455/yueksel_guelistan_gross.jpg
1984,"Zeulner, Emmi",240,Kulmbach,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/Z/zeulner_emmi-858212,27.03.1987,CSU,Direktwahl,https://www.bundestag.de/resource/image/864860/3x4/284/379/73ffeceb5a0bd8169aed65c740b677c5/FC65C57C2391911119276E8E9DC3D88B/zeulner_emmi_gross.jpg
2585,"Ziegler, Kay-Uwe",71,Anhalt,AfD,https://www.bundestag.de/abgeordnete/biografien/Z/ziegler_kay-863322,27.10.1963,AfD,Direktwahl,https://www.bundestag.de/resource/image/866276/3x4/284/379/85b2a94b3d74808e5fed757658cb9857/51717C8F04360CCEB7CA76DA1791D6EA/ziegler_kay-uwe_gross.jpg
2285,"Ziemiak, Paul",150,Märkischer Kreis II,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/Z/ziemiak_paul-858210,06.09.1985,CDU,Direktwahl,https://www.bundestag.de/resource/image/864858/3x4/284/379/afc6307bf4eecce45f140e3724c86c5f/EFD14780B741EF0CB270CD1E2E6C3E74/ziemiak_paul_gross.jpg
1985,"Zierke, Stefan",57,Uckermark – Barnim I,SPD,https://www.bundestag.de/abgeordnete/biografien/Z/zierke_stefan-858206,05.12.1970,SPD,Direktwahl,https://www.bundestag.de/resource/image/864856/3x4/284/379/1c27ac5189d2da5338661da5bcbe3e51/DEA6CA452F0BF60C76C0C9F85ACE809F/zierke_stefan_gross.jpg
1990,"Zimmermann, Dr. Jens",187,Odenwald,SPD,https://www.bundestag.de/abgeordnete/biografien/Z/zimmermann_jens-858214,09.09.1981,SPD,Direktwahl,https://www.bundestag.de/resource/image/864854/3x4/284/379/27558413450ae1020876fad7e1879c04/B796779D182B1D788321023906EB2C82/zimmermann_jens_gross.jpg
2586,"Zippelius, Nicolas",272,Karlsruhe-Land,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/Z/zippelius_nicolas-861658,01.08.1987,CDU,Direktwahl,https://www.bundestag.de/resource/image/862516/3x4/284/379/52cddc3b947ec03424952a3def92eb81/7B4D347F333919A842438CBF952EAC52/zippelius_nicolas.jpg
